transaction_id,customer_id,transaction_date,product_category,product_name,quantity,price_per_unit,total_amount,payment_method,store_location
f7ed7f92-5e0f-44b0-bc96-1c165a713a3c,a8ba956a-535f-462a-9d72-9928c62fc924,2025-01-01 01:42:05,Books,Better Indigo,3,366.15,1098.45,E-Wallet,Adamton
5ac06dcc-660b-404d-a29d-93102d208ffa,706f628d-80c3-474c-9cd1-318dc5215810,2025-01-02 08:27:56,Food,Miss Chocolate,8,82.44,659.52,Credit Card,North Markfort
eba27c04-8ccb-4006-a7f0-c76eab0f88ae,ddaf7084-fc02-4170-8bba-3769ebe97e68,2025-01-02 18:26:36,Food,Direction Mediumblue,6,199.84,1199.04,Bank Transfer,Lake Mark
69b834f4-6e8b-4aa9-865f-3b75e9ac5bf7,fc542d8a-81dc-43c7-b0ea-8f2c818346cb,2025-01-02 23:25:42,Electronics,Through Deepskyblue,10,280.7,2807.0,Cash,Ortiztown
9140b6f3-6a43-4236-8e7d-02672a50a3db,f219d0f0-8c29-45b2-9ca4-0064623c2422,2025-01-04 08:15:48,Electronics,Different Goldenrod,10,453.65,4536.5,Credit Card,North Jackie
36e55dae-55c2-48f1-a515-96b8750b8be3,64df2f76-7b7e-49e5-86b1-2ddeeb6efc14,2025-01-03 14:35:48,Food,Seat Springgreen,5,207.96,1039.8,Credit Card,South Josephhaven
304f0d98-91fc-486f-bc0d-4e3fffa6c32d,48a4243d-c8ce-407c-b49b-68419c06e97b,2025-01-04 08:16:03,Books,Former Dimgray,1,256.65,256.65,Debit Card,Seanview
c5c2149a-24bd-4e34-aa4b-d91ea6dc1658,71df02b2-f1b9-4ba7-a2dc-cf023232cc6a,2025-01-02 20:39:52,Home Goods,Car Magenta,7,18.6,130.2,E-Wallet,Martinmouth
c885cab0-028e-425f-b54f-b69d4368b99d,50a56f7d-80f0-45d1-b08a-75b3238aff81,2025-01-01 08:19:10,Home Goods,Whatever Brown,10,312.14,3121.4,Credit Card,Jacksonberg
88d46fca-926b-48b8-993b-ce56699d36de,fd5ee0ef-9c60-49b8-a173-f1baa660c5a3,2025-01-02 22:49:56,Books,Government Lightgray,3,206.93,620.79,Cash,East Emilyberg
296b1256-096b-41bd-9227-8b29e381cd17,250f091a-494a-46d7-95b8-e96814d09d5b,2025-01-04 07:25:50,Food,Close Darkkhaki,7,277.61,1943.27,E-Wallet,East Cindy
68e587f1-d24c-452c-bbe5-ed5362a309f0,05b66cec-cb1b-4918-a731-57abf3673d76,2025-01-03 13:33:22,Home Goods,Decide Mediumorchid,8,166.86,1334.88,Credit Card,Toddfurt
6ffe7643-f17a-4015-ba9f-99f4be037a61,dceafbf4-bd41-4022-8680-5ecc155db796,2025-01-02 06:25:39,Clothing,Piece Palegreen,4,336.66,1346.64,E-Wallet,Sotostad
e9dd3ea5-d820-47e6-b22d-23572341256b,c4264ef7-9d1a-4e4d-8bbc-9f1868edad8f,2025-01-04 10:39:00,Books,Story Seagreen,2,43.42,86.84,E-Wallet,North Craig
b962a070-b744-442b-9d8c-6d23137b7a1d,415c6581-de9c-484a-88a7-e3d1a7a7c60e,2025-01-01 07:59:57,Health & Beauty,Eight Cadetblue,2,398.75,797.5,Cash,Miguelmouth
1c2766f2-0451-4dc1-bf88-a91fd255f961,16776729-5329-484e-96d2-d464954c9815,2025-01-02 10:53:41,Books,Name Oldlace,2,260.06,520.12,E-Wallet,North Jason
039fb8ed-2d2b-4035-9e58-f84341e1b9c9,94fbff76-bb96-4deb-a911-92fbdf3a7cc7,2025-01-04 05:25:59,Books,Positive Green,7,308.24,2157.68,Credit Card,Port Sean
c3d2e5cb-7085-4012-8afc-789a90b20c99,ffae7e22-cbcb-4c25-aae4-1fc022cdc4e5,2025-01-02 15:39:11,Toys,Move Aliceblue,1,96.95,96.95,Bank Transfer,Lake Michellefort
f905e82e-4ed1-4da2-a89b-e004a858a2f7,00ed48cf-d004-47c3-a8cb-05a8f3b9b25b,2025-01-01 05:55:56,Health & Beauty,Decision Blanchedalmond,4,468.66,1874.64,Bank Transfer,Noahberg
44c1952c-3b02-43b5-b009-e5c1644eac2e,e2f4f43b-9ad2-465a-81d0-b516c1be1013,2025-01-04 00:03:00,Health & Beauty,Could Sandybrown,5,94.76,473.8,Cash,Josephchester
447847e1-ce67-44ae-9019-6135571b2540,05be69b5-26d9-4e28-b0d5-85814f944e7b,2025-01-01 04:29:26,Toys,Base Orange,5,376.56,1882.8,E-Wallet,Maryhaven
f8cfdfc0-06c4-4870-9083-0dbe2be1816e,179b30aa-a984-4f1a-b43d-61b69e011d78,2025-01-03 18:51:18,Clothing,Science Steelblue,1,95.37,95.37,Credit Card,South Ronald
f21edf1e-10c0-4e2d-b9f7-c414debc98c5,99398e82-ccad-4604-8007-d1c74dc98643,2025-01-03 03:50:36,Home Goods,Fine Oldlace,5,70.54,352.7,E-Wallet,Lake Kaylafort
54ce2ede-8f6f-4ed1-ad81-fec3f5b3625e,a7bf7ad1-73a4-45ea-902a-087d1e7923b2,2025-01-03 21:37:41,Home Goods,Situation Darkorchid,6,87.85,527.1,Debit Card,Davidsonbury
47ea180e-6f02-48ba-bacd-8e5fe55b034f,46be5d7d-8405-461a-a1ca-aa618927b8bc,2025-01-03 15:57:58,Books,Order Sienna,5,200.32,1001.6,Cash,Guerrastad
3e20bd53-3a2a-4be5-8981-ecd4a9846700,8883fc4c-6da3-4d61-b436-6e326acff122,2025-01-03 16:44:20,Clothing,Itself Beige,3,66.46,199.38,Debit Card,Lake Larryton
642ec6f6-c7d4-4f97-810c-73e9c36b201b,b10f10f0-f564-4b58-a556-4a191172512d,2025-01-03 21:31:22,Books,Begin Royalblue,3,183.21,549.63,Debit Card,West Cindy
547897e2-90fc-4b69-b3d0-9f7a4ce9434f,a875cb72-cfe8-4b80-a1e0-1b76e27300ec,2025-01-04 23:32:13,Books,Letter Cornflowerblue,7,135.11,945.77,Credit Card,North Jeffrey
07458a97-fbb7-45fd-be2f-f4f418159027,60657fe4-46b9-4e01-8e56-4e06964f591d,2025-01-03 07:15:09,Food,Big Salmon,5,298.83,1494.15,Cash,Robertstad
8f709eba-edc2-4a04-b3fd-f5b251824099,90710480-04b1-4b21-a85e-a1749c92c7e1,2025-01-04 01:34:39,Clothing,Free Cornflowerblue,8,385.37,3082.96,Debit Card,New Andrew
bc8efc3a-6acc-4bc3-9031-aeb86b2c7a5a,06d4a46e-a4e1-4833-83ef-3f30e4d1daa7,2025-01-02 16:07:53,Toys,Accept Azure,8,262.89,2103.12,Credit Card,Kevinland
16fe829a-37fe-4161-862d-30491cdf232c,9e32ea72-b7eb-49a6-a78c-7b86cfac93bd,2025-01-03 04:45:29,Food,Century Darkorange,8,211.44,1691.52,Cash,Angelaland
a506b6b8-047b-4d56-96dc-6ce60953cd0d,b91226b1-f7f6-493a-84db-8e745f85d836,2025-01-01 10:46:24,Toys,Idea Floralwhite,5,184.91,924.55,Bank Transfer,Angelaport
e116cb51-e88f-417f-bf8b-cd43a8d8a0f4,1c1c458c-bded-456c-99b8-5fc7f943c1c2,2025-01-01 06:04:30,Books,Happy Moccasin,8,113.87,910.96,Debit Card,Brandimouth
10dd4533-c597-40bc-9c91-254f1faf3e18,97346b35-bd11-46fb-a7b2-bba4b0bc1a50,2025-01-03 12:26:10,Toys,Be Goldenrod,2,380.59,761.18,Bank Transfer,Nancystad
a711eab9-d4f4-48e2-ac41-3095ee802127,ac79bcf9-b4be-4a5c-a79d-b2835c1e0325,2025-01-04 04:21:41,Health & Beauty,Pressure Honeydew,5,284.23,1421.15,Cash,Port Chrismouth
266074af-e0b4-4ce3-a469-2836b5ac2891,103f4604-e088-46b2-9b9a-99c8d66b6d85,2025-01-05 06:44:15,Health & Beauty,Simple Cyan,3,447.26,1341.78,Debit Card,Jesseton
ff157527-4fb3-4b80-9732-424d0a128def,484a6911-aed3-4df2-a5cd-ae42800eaeab,2025-01-01 07:04:52,Toys,Nice Olivedrab,4,10.04,40.16,Debit Card,Shirleyhaven
9a074b6f-4da8-4bb1-837f-dbfa09004c75,05569451-e4d6-4f2e-8e5d-f8876b287a94,2025-01-04 09:05:20,Home Goods,Us Darkgray,10,439.88,4398.8,E-Wallet,Nealborough
7788dc1a-0f21-4d1c-a75c-ff6d397b2cac,5b97e129-0f35-4f34-a6ea-cf95384c4971,2025-01-01 16:35:37,Books,Contain Lavenderblush,7,244.39,1710.73,E-Wallet,South Amandabury
23c47a78-2d57-4312-be49-a1f4ac9200a5,0f1e13a8-4191-425b-9be0-fe79974d9921,2025-01-03 23:43:42,Home Goods,Likely Blueviolet,10,147.51,1475.1,Cash,Amandaborough
9a50f66f-1f74-4560-ad00-a37e4e1ac41a,85759d41-d67e-4a55-9597-a513ce1971c3,2025-01-04 06:20:31,Toys,Administration Powderblue,1,459.45,459.45,Debit Card,Baileyview
df305854-81a7-4638-a8ef-9b717d13f2a6,e6043f3d-795d-401c-aea6-cf178922474b,2025-01-02 19:31:20,Home Goods,Knowledge Darkmagenta,6,331.56,1989.36,Debit Card,Port Kathryn
195e1b8d-28ed-4a45-8c12-0e8ef909c3dc,2a424104-78b8-4070-ae3b-2df7ad4b4a19,2025-01-04 17:31:43,Clothing,Group Darkseagreen,1,238.78,238.78,Credit Card,South Jennychester
1a08de52-9693-4437-b2ec-8db5a37d7874,342a0ed4-7c00-493b-80d7-1413734d753c,2025-01-02 17:56:53,Books,Including Linen,2,47.05,94.1,Debit Card,Charlesmouth
37b37481-aabd-470b-961e-aefa311d521c,3c57bd9d-7a7a-4ff8-8588-9d11de32077e,2025-01-02 01:15:30,Home Goods,Sport Darkkhaki,5,370.37,1851.85,Debit Card,Michaelchester
aedeaba5-1db5-4caa-b4fe-d2dedf81e0df,323df7cc-f254-4bb2-adf6-79cee636fd15,2025-01-03 15:32:35,Health & Beauty,Management Ghostwhite,2,448.94,897.88,E-Wallet,Port Jasmineberg
b144dcae-1c52-44bd-b922-5be5cd7569a5,606b674a-05da-4634-9b83-a6ccda4f62e0,2025-01-01 16:58:27,Food,Else Moccasin,8,130.29,1042.32,Debit Card,Sarahland
985f3cbb-05ef-43ec-bbb9-1d4e541806de,46e95617-d341-4682-a2e4-3f91dd3b06e7,2025-01-02 11:18:07,Food,Evening Peachpuff,5,251.4,1257.0,Debit Card,Johnside
cbc2d892-6be1-4cbd-9192-9c9271ab2e36,c007c171-6d91-4370-95e9-64996a4c68f6,2025-01-02 09:48:17,Books,Partner Deeppink,6,58.59,351.54,Bank Transfer,West Dylan
83a1d936-6475-4a8e-9af7-3e39ed3d24af,b37c8e02-c70f-4f62-a914-0102d54ba809,2025-01-03 15:55:00,Toys,Safe Rosybrown,8,86.9,695.2,Bank Transfer,Markville
eddac4df-7140-4e2b-baf1-d846dc4d4423,e3ddaef3-51ed-4f2b-9082-68b0765f35b1,2025-01-03 18:51:54,Electronics,Wife Darkslateblue,1,380.49,380.49,E-Wallet,East Adam
d87f601b-dda4-4348-83d8-503939123665,9f455929-a416-4929-8573-ce126ab928ab,2025-01-04 19:56:32,Home Goods,Statement Orchid,10,391.56,3915.6,Cash,Amyton
94d0ce48-effa-40c0-8288-6d655e8fe5f6,ca1ef21a-3796-44cc-a909-8dbe1a35827c,2025-01-05 06:39:02,Clothing,Sit Azure,4,210.72,842.88,Bank Transfer,North Charles
eb869f2a-4a1f-4123-84d2-9103f1a8c5a3,0cd9a80d-1281-44b7-8b75-9e4949027b40,2025-01-02 19:03:51,Clothing,Like Goldenrod,10,237.16,2371.6,Credit Card,East Mitchell
1a34c3e6-e224-4848-a4b4-a8553cfa39b0,469ea71b-88e6-4d3c-b3f9-9d8fc3b1669b,2025-01-01 08:31:54,Food,Such Maroon,5,247.41,1237.05,Bank Transfer,Gouldshire
45d3b55a-6779-4e6c-82a9-eb721623d336,4ab59c6d-3489-4cb3-ac88-f0edcb23d674,2025-01-04 16:30:19,Toys,Artist Aquamarine,6,393.63,2361.78,Debit Card,Emilyview
f7da7cf9-26a8-423a-976e-496368634e70,6ad8b979-9f8a-47ad-83bb-a84762bbcb5c,2025-01-04 19:25:15,Books,Affect Darkgreen,9,450.56,4055.04,Bank Transfer,North Danielborough
84f5a121-5984-4b3b-a555-9fc4e4f34650,a0c16d94-8b83-478c-894e-9a5da52cae32,2025-01-04 22:23:49,Home Goods,Scene Khaki,3,333.68,1001.04,Bank Transfer,Davidshire
e5e61860-4047-40bc-95f2-2c655894bff2,a440b0c7-1c55-4ae1-9961-47957a0b0a87,2025-01-03 20:08:57,Health & Beauty,High Tan,3,180.55,541.65,Cash,Micheleview
92582ebd-89b4-4031-b43f-10fc456e080f,3f18f88a-1fe1-4aee-a456-34229212d7c8,2025-01-05 02:06:50,Electronics,Bar Papayawhip,7,324.43,2271.01,Cash,Jeremybury
86398c6f-ea92-469b-acad-38ff14ef7fd2,a190df60-5e8c-4fcd-9074-53e2fa0936d3,2025-01-04 06:35:50,Toys,Each Ghostwhite,6,191.09,1146.54,Bank Transfer,Georgeport
8e3ff3f5-53ed-4567-9b01-87eb14aec698,eef01637-9eba-425e-9f00-9bb54f7f489d,2025-01-03 15:07:27,Home Goods,Reality Darkturquoise,9,448.93,4040.37,Bank Transfer,Kathyfort
91bac66d-49e4-4b53-a287-4d5eb6c15cfe,3d30e5ab-8413-4689-8362-1dbdc016b345,2025-01-03 00:27:09,Clothing,She Darksalmon,3,258.21,774.63,Credit Card,West Paulberg
6237bac6-63fa-4143-b597-43591f3dcdbd,5c0b8aad-e01e-4f7f-b0f9-a1de88cd455e,2025-01-04 23:08:11,Electronics,Station Yellow,1,423.96,423.96,Debit Card,Elizabethstad
787ec962-59e4-4f1d-a677-b3bcd5adf104,ac6d6ad1-f26b-424d-9134-15a1e817b944,2025-01-02 23:56:52,Food,Song Hotpink,10,140.69,1406.9,Cash,Victormouth
a10973ad-1fe8-41ff-9042-e282f2bff7a9,ca5c4746-4106-4f77-b077-f7eb9a908951,2025-01-05 06:25:28,Home Goods,Place Seashell,2,255.74,511.48,Credit Card,North Mark
557c4039-547c-4642-91fc-66fd8682f7e0,5f10f5e7-ddb0-4c52-b32e-dd905232c61e,2025-01-03 03:00:37,Health & Beauty,Cultural Darkkhaki,3,146.07,438.21,E-Wallet,Lake Donna
1ccce9a1-6190-4479-8401-fb12705e7c43,7ab7ccf3-eb67-492c-988b-6c0767bc7c73,2025-01-01 14:35:43,Home Goods,Smile Lightsteelblue,1,199.53,199.53,Debit Card,Tracystad
7856ad94-cf80-4e61-a74e-cbaeab83db62,4b55729a-6ad1-4617-b89d-dbf53e2d01ad,2025-01-03 20:07:59,Clothing,Those Palegoldenrod,1,257.41,257.41,E-Wallet,Deborahfort
3b1bfd86-88ed-4689-ba46-a6826a9026b9,3abef545-de01-4700-acb1-9b3870e02421,2025-01-02 16:48:13,Toys,Sense Palevioletred,8,234.81,1878.48,Credit Card,Davidbury
bb3eb20a-8682-4989-9a20-c32704eb484c,7a54fba8-3dc6-4b32-8be9-00d97ff85831,2025-01-02 22:45:14,Food,Rule Silver,8,53.3,426.4,E-Wallet,Lake Robin
ed6cfb6c-4618-4149-b616-748e91aa1187,a90610de-c1bf-40b1-be52-11fe18d20b3f,2025-01-02 15:51:22,Electronics,Analysis Lavender,8,331.51,2652.08,Credit Card,Port Sarahshire
edb4840f-418b-4e95-b57c-9655944089eb,c0c525a6-8e21-41f2-b500-4854c3da1414,2025-01-04 01:04:20,Food,Along Mediumseagreen,4,71.95,287.8,Bank Transfer,New Chelsea
40022109-005e-407c-a204-19b690ac3955,1835ac72-4a43-4283-9462-77bd1e44dc05,2025-01-04 01:36:22,Clothing,Nothing Magenta,1,407.43,407.43,Debit Card,North Charles
0f8d05f7-105b-42f9-b076-d7f1533d85a2,ca973823-bec1-425e-84b9-b160fcffd835,2025-01-03 11:29:49,Health & Beauty,The Silver,6,21.48,128.88,Credit Card,North Thomas
018578f3-0db6-48b3-80d2-1665ac31fd1d,c0621332-3558-488d-92cf-a83f1806a23a,2025-01-02 18:13:17,Toys,Total Linen,7,450.35,3152.45,E-Wallet,Port Alejandro
8976b584-6f49-4b29-acc1-bdf7958c875a,d8f36ca1-fb29-439b-acc9-ce4503ccf3e3,2025-01-02 18:00:11,Health & Beauty,Perform Navy,4,316.85,1267.4,E-Wallet,Rebeccahaven
ae7210c8-43a0-46e2-8e09-daf68d13345c,0bdb1234-1f67-4df8-a3dd-39a020928b76,2025-01-01 17:41:24,Home Goods,When Silver,9,228.43,2055.87,Debit Card,Perezshire
9d537a35-ca34-4fb8-973d-2efd12488a68,03685e67-97f8-44d1-9d6c-48066d007190,2025-01-01 23:29:02,Clothing,Likely Burlywood,7,24.37,170.59,Credit Card,West Sheryl
37c56783-d948-44a4-9feb-968882890b74,6dee1230-a2e7-4c7e-940a-cc1eccca6b04,2025-01-03 16:51:59,Toys,Evening Salmon,6,161.51,969.06,E-Wallet,North Cindy
a8e988cf-63ba-41d0-aafc-fab294ff061a,f61a444e-45cb-4aac-a662-0e9b81e79396,2025-01-04 02:04:45,Food,Share Darkorange,5,138.44,692.2,Cash,Stevenborough
e1696e1b-c135-4914-8a32-a8d64cfd761b,eef2f021-b736-4ce9-9281-a158c57ba7c9,2025-01-03 12:54:49,Toys,Good Darkturquoise,1,285.17,285.17,Cash,New Nicholas
7d7dfba9-2d16-4406-96cc-e9fe2f040883,fd92a022-fee6-4e3f-930a-1dece9549b07,2025-01-05 06:56:52,Electronics,Myself Lavenderblush,10,48.55,485.5,E-Wallet,New Alyssaton
29ccbc8e-a02b-4afc-b361-74e476a3cd14,1bd181bc-7818-459b-8524-070f790354ec,2025-01-04 04:09:46,Electronics,Animal Burlywood,3,251.64,754.92,Debit Card,Katherinechester
91e44ca8-e2df-405c-aab6-a46be09d814c,335f43fa-6b6a-4567-8c3b-825b187e657e,2025-01-02 04:23:02,Clothing,There Lightseagreen,7,19.67,137.69,E-Wallet,Annettetown
cd49faa9-f9ff-46b7-bbd9-97b2f3f93239,7781ff4f-9132-445f-9da4-2c53f68e5bf5,2025-01-04 10:00:18,Toys,House Lightcyan,1,72.92,72.92,Cash,Pamelachester
d88266dd-6b23-48d5-8d7e-5e092aa1171a,8c0ff43b-a033-4ad6-8ca3-5561fce8526c,2025-01-05 05:08:30,Toys,Alone Lightgray,8,191.81,1534.48,E-Wallet,Port Trevor
033bc729-d919-419a-b135-9535e0844e5b,51e0342a-8bb5-4535-bf58-fbc647f9058e,2025-01-04 23:39:13,Books,News Peru,5,291.79,1458.95,E-Wallet,Lake Sarahton
9b26b4ce-6f25-4a1d-be89-1f37c6104dec,6600831b-e0eb-4416-8442-6cf352bd627a,2025-01-04 16:23:25,Toys,Deal Darkseagreen,1,189.21,189.21,E-Wallet,Chentown
03d90c6c-57fd-4ed1-b797-e6d3ed948b62,1ec8dec2-ca6f-4f7c-a6bf-d390a0bff020,2025-01-01 09:43:09,Toys,Tv Mistyrose,3,220.64,661.92,Credit Card,Blakemouth
e3232a48-0a44-4eb3-9b45-bc0767bc1a00,290557e2-bf7a-40a8-b62d-fb093c4cf72f,2025-01-03 18:02:33,Health & Beauty,Fire Yellowgreen,3,356.02,1068.06,Credit Card,Westchester
f785c57a-5db9-45f0-9e12-2772abc71cff,919ac10d-015c-43ca-bbdf-d40885f0727b,2025-01-02 15:44:59,Clothing,Year Lightslategray,6,210.84,1265.04,Cash,Hollystad
4bafd072-d697-42d4-af4e-8748ceff813c,e47a196a-12f7-4136-a3c8-d08ac7885290,2025-01-02 21:31:14,Electronics,Health Darkturquoise,7,434.4,3040.8,Bank Transfer,Lake Krystal
02dddf86-2561-4050-8988-d5413cfce195,bc15f8c3-6b53-41c8-b836-487968b00557,2025-01-03 16:14:36,Books,Player Limegreen,10,91.42,914.2,Bank Transfer,Loganborough
c0e213d2-7fcb-41c3-8280-8e7d5ffa8a89,cfa8e906-5e2e-41b0-8047-e12a5d99ad49,2025-01-04 19:18:22,Food,Where Maroon,7,408.49,2859.43,Credit Card,Josephport
0640544e-53e5-411c-b92b-8f971c567315,f2467bf8-d514-4ed3-8ee0-483e9249a7d1,2025-01-04 02:54:53,Health & Beauty,Act Violet,7,32.26,225.82,Cash,East Kristin
43a35e70-0e02-46e1-86c4-28a34c54bb4a,77d2f102-4b9a-471b-b0e7-cec29f116a59,2025-01-04 13:01:23,Toys,Suggest Darkgreen,9,66.82,601.38,Cash,Kevinport
a525913d-5405-451e-959d-a8e3f5c144dd,3341c6f7-65b7-4f10-acf6-7e137d9eae70,2025-01-03 13:32:39,Toys,Station Pink,8,390.81,3126.48,Credit Card,Fuentesside
c660f88a-baa7-4525-a473-f9930f733a35,4680ecae-70d2-452d-bb6a-2bb4fe46ade1,2025-01-05 08:35:07,Food,Inside Powderblue,1,483.41,483.41,Credit Card,Fergusonbury
0c0755b5-d9ec-4dd3-a440-4910f970f085,281aead1-e4fd-4f13-8412-9ef99ebec3ed,2025-01-04 04:41:47,Books,Cause Tan,9,14.81,133.29,E-Wallet,Lisaville
7bde96d9-ac22-4d9e-bfe7-99da2767f263,ab8b4782-8d65-4b72-bf38-caa0882c7c39,2025-01-04 04:41:34,Toys,Kitchen Indigo,2,323.28,646.56,Debit Card,Kevinstad
85f7cf28-605e-4c6a-a916-ef7fe5170811,8502b79f-2977-4c5e-8cfb-924459a692ae,2025-01-03 01:11:46,Food,Democrat Greenyellow,3,267.48,802.44,Debit Card,Roblesshire
8a210566-f607-4955-b4bb-703d6e71a31f,5a5907dd-73c8-41a6-a556-869974d808a3,2025-01-02 22:24:10,Food,Source Firebrick,9,432.8,3895.2,Cash,Carolynfurt
cf925ac0-eded-4335-a9bc-d69f461db3d1,11536c01-9216-45f7-9443-025630bf054e,2025-01-05 10:38:27,Health & Beauty,Often Lightcyan,4,315.26,1261.04,Credit Card,South Ashley
daed93b5-28d0-4adf-b803-56d3eb2a8891,1de4ef10-9391-4f04-b0ad-e96d9c1936f1,2025-01-04 05:31:40,Food,Agreement Seagreen,6,10.21,61.26,Bank Transfer,West Amystad
efd3f770-2a0e-4e15-ac19-e4951aa91630,2c86c287-07a1-45e4-b913-ae09dd8422e9,2025-01-04 13:11:12,Clothing,Effect Navajowhite,5,258.27,1291.35,Bank Transfer,Drewborough
ee99dd37-46a4-4733-9c84-eb6ce260cfc1,1f3b14f4-5706-4a94-9804-38f95eb23d18,2025-01-05 00:24:46,Clothing,Structure Lightskyblue,5,196.45,982.25,E-Wallet,East Kara
65441d35-c0d4-4227-ace4-03f1dd53fb5e,c228cb1e-0dc7-4644-996b-627f5a99a253,2025-01-01 02:08:29,Health & Beauty,Start Bisque,5,363.15,1815.75,Debit Card,Lake Mary
f57190b9-1cc3-4615-a731-2915ed670af9,53b7d695-4ca9-4022-9cb5-536f0dd78531,2025-01-03 11:00:55,Electronics,Measure Coral,5,12.76,63.8,Debit Card,Port Austinberg
2af00dcb-a93e-4dca-8841-85e71a5e05ab,95dc9105-5696-4b1f-b532-24928819ca1d,2025-01-03 15:46:58,Toys,Five Wheat,7,58.55,409.85,E-Wallet,East Roy
c78a7933-d651-462f-9871-26eaa096c79c,cabfe3a3-30e2-4680-bfd6-9f6e7fac5bbf,2025-01-04 02:05:42,Clothing,Whole Orchid,2,305.39,610.78,Bank Transfer,North Scott
f5efbb4c-9a05-4852-a2d3-2f5059ee00d5,faed3d9b-a6c6-4fc3-abad-b359994aad56,2025-01-03 08:07:03,Toys,Home Peru,1,14.65,14.65,E-Wallet,Ortizborough
e3c94efb-d6c2-4b9c-8a69-90fefdb53efa,c23b1614-9970-4e8d-8a11-3912ef058255,2025-01-03 21:32:28,Electronics,Attorney Sienna,4,86.31,345.24,Debit Card,North Jorgeville
41d97dd7-a7b4-4da0-ad78-584d4cb3b0a4,3e1ae207-fe28-423d-b1c4-224f14ecb4c8,2025-01-03 10:11:23,Toys,Environment Seashell,4,59.48,237.92,E-Wallet,Maysfurt
87ec2dae-1d9f-4736-b34d-2cbf9d3610db,68b7dea0-ee75-4b76-a2c7-062c8b92ba66,2025-01-04 18:42:49,Toys,Agency Oldlace,3,303.36,910.08,Bank Transfer,South Brucemouth
6a18769a-917d-4aed-9568-0d022f789386,fa494846-ba7c-4c4b-917d-46b95151e77a,2025-01-01 13:38:13,Electronics,Same Darkslateblue,7,419.35,2935.45,Credit Card,Woodsmouth
6c7f7476-66d3-4962-b15d-1daf47128d96,7d371836-351e-4261-b417-2a97a9c0c6f1,2025-01-04 12:25:26,Food,Prove Honeydew,1,34.27,34.27,Bank Transfer,East Elizabeth
17acb0dd-1fa1-4a60-aa52-f510046b2315,54121165-6272-4633-8331-2cd773f89a01,2025-01-01 15:52:43,Clothing,Thing Lavenderblush,5,454.18,2270.9,Cash,Johnsonshire
b32af893-c3e8-4a31-8df8-9dbc318f7104,c5337118-92cc-443c-a972-10a9c66bfc0f,2025-01-05 04:11:39,Food,Bank Khaki,7,85.2,596.4,Bank Transfer,East Corey
fa0e59db-88d9-4051-8a76-fca3f9db8213,e9c26136-e31c-460b-a672-1d3814778430,2025-01-02 02:21:54,Home Goods,At Lightcoral,9,409.5,3685.5,E-Wallet,Hernandezshire
678e4c5f-11b2-4fb4-9746-429b96ebfb88,4930720b-2e63-4fb0-b05c-9c0934199c13,2025-01-05 06:08:34,Health & Beauty,Establish Azure,8,268.44,2147.52,Cash,Toddville
eb0ef988-ad57-4ef6-83a5-9b3d2fa17b87,df397783-0c36-493e-8840-2fee0dca3bdc,2025-01-01 05:17:36,Electronics,Debate Yellowgreen,7,443.55,3104.85,Bank Transfer,New Tabithafort
16868582-1084-4efd-a558-ef9df6c75f77,9063762b-b8b5-403d-a8a4-08ccaba81649,2025-01-05 05:18:13,Electronics,Rich Darkseagreen,10,447.67,4476.7,Debit Card,Lake Mathew
6bf8e8ab-3f03-4592-b4ae-0230d55bc73c,e6e35892-e0df-4392-a4d4-070a5cabbd8e,2025-01-01 20:09:35,Home Goods,High Lavender,10,214.49,2144.9,Debit Card,South Cindy
e080a437-62a8-4446-aeac-7b22aa344742,875314c1-726e-410f-bf7a-d4a0a9a66f38,2025-01-02 12:01:02,Books,Us Lavenderblush,7,252.6,1768.2,Credit Card,West Brendaview
42f11702-2dbe-4057-bac7-6a340584a45a,5d5d5af1-fd68-4462-8f01-4f74147b12d9,2025-01-02 21:37:56,Food,Whatever Darkslateblue,10,132.84,1328.4,Credit Card,Joshuafort
9ac567d1-0adb-44e5-a977-5ab8c0d6d5d2,13973177-aa86-40a7-ba03-a53a4773aafa,2025-01-02 17:17:37,Books,Bag Cadetblue,6,440.51,2643.06,Debit Card,Lake Amandaville
0e1d5c18-836f-4d79-9bf0-082e04aa5fc9,82ebe893-01e4-4f20-9ec3-ad643ca3e845,2025-01-01 16:49:11,Toys,Word Forestgreen,1,433.22,433.22,Debit Card,Medinastad
090611ab-0b90-4358-bd3b-cf97fb37036c,b8fcf7c6-0ab4-4d67-9b10-f3d8bfd85171,2025-01-05 02:18:53,Food,Language Chocolate,10,26.75,267.5,Cash,North Mary
b232effc-f65f-4ca7-821b-c8b430c9856f,4f615f30-31bd-424d-aeb0-c18158cc9a50,2025-01-04 22:49:37,Home Goods,Exactly Darkslategray,3,65.38,196.14,Credit Card,East Jennifer
129a7629-cc85-46a0-a598-5244fc06a000,405a13c9-504a-4249-9019-1edad4873092,2025-01-04 07:16:22,Clothing,When Steelblue,1,431.24,431.24,Debit Card,South Steven
dd3e774b-8e92-4ae7-97ad-a5d31548d3b3,f5ba7f1d-beb6-45fa-b1f9-2db1bc1baf40,2025-01-05 09:11:17,Clothing,Compare Mediumorchid,4,23.9,95.6,Bank Transfer,South Nicole
b27fdd89-8a64-4176-a36d-ba3cb78f204d,c10095a3-d91d-45ab-9bf3-394a299b8f9f,2025-01-04 10:13:43,Food,Certainly Seagreen,10,284.36,2843.6,E-Wallet,Port Rachael
